Costa Rica,CRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,502.4367741,553.9635003,674.0450179,720.2230214,817.2210526,980.9257705,1228.628445,1359.732006,1504.581851,1737.330062,853.125317,782.8304855,990.8402794,1158.480485,1225.749363,1365.666761,1358.608568,1335.272775,1475.998459,1624.419764,2033.319688,2370.441414,2594.465779,2815.78585,3026.015082,2991.538197,3156.363799,3315.651222,3300.078203,3378.368517,3530.74908,3595.946167,3687.505221,3925.154877,4166.2836,4715.918287,5543.463395,6322.827454,6119.072887,7417.777521,8301.60489,9109.071521,9678.351105,9736.609781,10446.75904,10786.88802,10833.44652,11041.919,11300.93519,10790.54254,10968.73137,
Caribbean small states,CSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,1840.181136,2082.171401,2577.857086,2544.330517,2286.091814,2175.435851,1970.303807,2035.836525,2216.217944,2212.914318,2333.69367,2325.619258,2302.412167,2547.510736,2609.971309,2985.154321,3274.707725,3729.699701,4008.877862,4159.084259,4353.205144,4479.855759,4660.996376,4873.098127,5388.724589,5855.197836,6512.778425,7286.838621,8297.265143,6856.411412,7364.365273,7300.255963,7833.983185,8121.286657,8566.806836,8866.690364,8086.873711,8409.518933,8439.092422,8585.732322,7366.778557,8305.796881,
Cuba,CUB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,572.7346624,683.8166507,791.9455325,958.5025218,1080.522854,1212.451259,1271.587513,1299.96392,1624.503878,1770.646651,1781.153325,1792.869819,1850.668497,1948.653587,2093.657322,1961.49103,2057.135263,2119.980299,2288.666053,2234.668081,2344.967852,1977.834637,1792.584187,1812.235318,2280.879347,2398.315085,1953.980525,1974.635192,2009.196933,2198.789821,2339.470658,2440.892104,2583.587672,2761.937499,2918.797153,3268.756272,3746.362386,4028.61907,4234.17898,4322.539275,4441.405013,5165.974652,5492.497896,5818.516281,6082.41171,6607.276525,6911.03184,7308.859411,7518.329835,7811.869245,,,
Curacao,CUW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,1024.723022,1332.724243,1734.137451,2287.084961,3762.486572,3545.211914,3620.515869,3547.873779,3690.630615,3878.414795,4807.759766,5708.23291,6525.632324,6882.020996,8259.683594,8310.265625,9681.503906,9017.120117,9940.164063,12442.87402,12306.18262,11472.29199,13496.97461,12438.03906,11346.93066,11974.13574,13312.54785,17016.91992,19631.49219,20741.38281,22178.78711,25734.27734,30762.45703,28200.11719,26890.35352,29378.47852,25145.88867,23695.25586,22731.18359,20165.85156,20629.85742,22676.03906,24887.57031,24414.5918,22488.41602,24687.48242,
Czechia,CZE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,3140.714534,3678.53485,4562.838161,5106.750494,4648.370186,5004.377319,4843.718726,4584.305928,5013.579634,6065.420888,7403.995126,8761.890754,10122.6888,11309.78525,13667.79678,16823.85389,14319.40418,14232.53146,15447.39968,14334.3443,14511.85955,14284.85669,12903.36809,13479.63918,15315.25211,17451.20067,17471.65529,16844.23511,19843.78291,
Germany,DEU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,2420.153447,2781.034325,3309.881783,4387.974388,4865.595713,5344.049704,5702.210021,6596.738744,8167.824587,9669.462235,10333.02427,8598.929039,8303.480522,8295.590387,7863.416326,7966.953728,11388.82702,14069.97174,15243.03693,15136.42789,19019.04319,19773.30734,22313.22996,21371.87406,22642.90963,26435.10329,25446.25951,22429.16233,22615.00938,22110.4171,19549.44184,19447.03569,20609.38155,24783.89639,28464.02957,28850.87277,30794.46171,35163.31393,38083.93478,34858.12486,34884.03479,39563.81733,36959.96893,38946.31307,40356.48312,34656.44191,35663.67889,37760.33968,40854.55597,39718.00233,39043.09715,42982.48189,
Djibouti,DJI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,743.452597,776.1813812,780.9894113,785.5800316,789.7751965,758.393804,740.7496295,722.2373986,733.6022955,736.0634529,735.5800002,738.3481697,764.202018,802.4018642,833.9551626,878.1966524,914.3085464,1036.957461,1005.075268,985.4151164,1084.321855,1170.867126,1632.891032,1887.269793,2072.149183,2107.871106,2132.791681,2319.173054,2456.59898,2515.639524,2786.292473,
Dominica,DMA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,965.684046,1091.808994,1188.598218,1308.41723,1429.243147,1568.10051,1789.49404,2031.905584,2319.462788,2482.43824,2700.469904,2908.856502,3110.636331,3283.802897,3474.655968,3593.174471,3765.596105,3925.743081,4196.17635,4192.268914,4051.660766,4296.14728,4137.00327,4283.003538,4482.962455,4478.026868,4983.91212,5299.293292,5766.443099,6006.752967,6047.698742,5913.789375,5756.768277,5808.57127,6183.7009,6357.418965,6856.690757,6429.930486,6739.633341,7210.428719,6070.606566,6519.000385,
Denmark,DNK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,2941.138469,3252.139849,3942.828333,5290.065754,5744.762414,6809.614873,7554.941406,8443.385054,10249.3186,11791.96511,11625.30741,9899.956183,9623.632205,9686.252199,9426.978557,9981.508271,14186.01451,17586.31276,18362.94703,17635.34279,21548.4629,21534.66947,23726.49706,22174.20383,24288.28523,28791.97741,29008.81889,26692.15786,27333.07575,27386.23327,24662.62924,24860.18828,26835.89665,32685.85198,38020.61938,40233.26445,43212.55617,47977.50069,52156.64117,47573.96705,48113.33602,51361.50182,48806.80302,51939.82636,53755.90909,45798.0298,46794.91137,49220.80391,52836.99612,50967.6115,52242.03137,58796.35993,
Dominican Republic,DOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,345.8725435,409.3140467,461.1103631,558.4068845,670.9857679,717.9369326,800.5676014,831.0622207,940.6902552,1056.946977,1124.518701,1219.584543,1286.041848,1505.39478,699.9161996,855.2296145,785.9917663,695.8051112,863.1905672,901.3216492,1232.603921,1442.935511,1556.190467,1727.322558,1911.452746,2088.23028,2268.265143,2432.53038,2428.172304,2616.844779,2732.050519,2844.773045,2105.626786,2113.756102,3496.340905,3651.621018,4163.790029,4659.269333,4617.547446,5070.496319,5373.686104,5540.401383,5557.481114,5870.815012,6231.531887,6515.928628,6739.962739,7124.266329,7278.316822,6318.713367,7367.81018,
Algeria,DZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,296.1591725,310.610069,397.6374645,483.7141315,639.883747,747.7415278,786.3446819,847.8218013,1088.167255,1088.445895,1484.247227,1612.920882,1697.179828,1790.822867,1941.937589,2032.356461,2295.91733,2277.070847,1953.933468,1791.815805,1896.702909,1355.551736,1440.157755,1450.03126,1194.725742,1125.292729,1205.716559,1254.426479,1289.682351,1224.214309,1298.795024,1345.104941,1351.86824,1571.724496,1889.061426,2099.772089,2357.442054,2820.398624,3539.049669,2985.068703,3483.236046,4120.890187,4325.00903,4255.886501,4214.845236,3359.117637,3297.743306,3339.934931,3216.434855,3140.907179,2726.422747,2846.640508,
East Asia & Pacific (excluding high income),EAP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,101.7271378,106.1484398,116.6853499,142.1553764,153.2965349,167.474264,164.5248875,185.944187,176.5804115,187.7295462,210.5517598,227.5289351,240.4457176,249.2134802,268.88948,292.5505325,285.5012225,266.6956526,304.7371776,331.6412141,345.7232832,378.0393778,419.7059736,454.3655179,543.618208,655.3780427,742.1585874,758.2335484,675.4112445,732.1265522,787.1340376,823.5183144,911.9333322,1020.63199,1156.185746,1312.13041,1564.297819,1957.429022,2395.070422,2630.693336,3089.23185,3629.23597,4106.934442,4443.125298,4784.734215,4937.475623,5022.545382,5459.757034,5952.357868,6097.096243,6066.423687,7097.475725,
Early-demographic dividend,EAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,199.6283011,211.8277275,226.148169,280.4155597,362.2682489,386.9757827,408.1745076,441.7890188,477.7740833,529.952,648.3241056,724.897676,687.9719835,675.2736471,651.0177116,659.0775613,658.5046762,640.265532,668.2164563,655.5072699,745.6587437,784.9376994,851.2129254,926.2214278,954.6752813,947.6091191,1009.904333,1067.051968,1037.224022,1067.527481,1122.313367,1094.306849,1048.116607,1137.859459,1289.445337,1468.078015,1660.293322,1951.541155,2141.197744,2085.353062,2482.387869,2663.448036,2746.107711,2753.071556,2821.475403,2709.3623,2766.698444,2940.334415,2909.875668,2940.38151,2711.964972,3060.426457,
East Asia & Pacific,EAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,272.6983389,293.6138317,354.0299479,455.3715834,508.8903059,548.1388182,590.5170261,691.5677901,863.6767404,903.3978085,946.6510452,1028.988759,992.4830371,1043.598169,1101.591273,1146.178347,1476.944134,1688.87536,2016.841533,2049.953606,2091.82002,2320.123743,2475.981232,2719.858878,3050.634366,3438.936094,3277.873674,3069.726465,2677.077601,2964.104985,3181.04518,2931.82518,2962.270189,3254.566255,3626.464069,3823.32721,4027.692565,4477.156048,5047.724437,5194.026785,5998.414367,6814.130146,7337.400251,7317.249696,7506.805635,7418.34149,7648.358154,8115.805807,8660.913383,8759.261904,8619.596596,9684.382123,
Europe & Central Asia (excluding high income),ECA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,1319.123899,1329.006991,1117.456176,1227.659548,1357.260933,1453.007564,1427.361227,1244.63147,1401.716359,1360.769523,1564.98511,1976.412105,2669.479027,3377.159196,4137.552749,5416.983164,6576.186169,5145.677173,6292.155268,7700.713537,8212.850776,8650.085161,7943.69278,6104.994253,5744.90458,6358.665963,6360.4058,6438.458516,6053.471251,6696.172854,
Europe & Central Asia,ECS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,1157.279236,1290.818266,1530.291273,1924.517271,2136.19158,2468.75145,2544.251981,2848.331143,3457.687655,4182.028194,4670.214999,4080.937055,3884.780143,3746.80832,3582.081739,3686.771486,5042.875234,6190.087947,6863.431407,6959.828607,8564.391258,8818.39618,9567.93135,8700.13571,9137.939891,10475.71945,10727.65141,10205.86878,10562.5719,10452.52459,9805.988263,9845.721582,10720.34027,13012.34102,15169.48873,16098.44073,17331.29071,20103.89456,21712.67237,19029.6054,19521.81383,21511.28791,20604.69562,21430.68266,21654.01168,18583.07527,18458.8193,19506.46775,20770.88605,20365.47908,19496.16837,21967.34524,
Ecuador,ECU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,424.5041266,395.9847582,440.1126193,503.899051,808.1489223,962.2457218,1085.187837,1296.615838,1345.616809,1436.414248,1763.420786,2162.914971,1923.973427,1530.093164,1448.114084,1442.768378,1304.603547,1142.337009,984.0842697,988.2328126,1051.964895,1252.759875,1335.304875,1367.183181,1610.141798,1677.523126,1666.667561,1886.735256,1883.880278,1193.357161,1010.218716,1472.124672,1726.487437,1897.589134,2007.807981,2139.961573,2324.465413,2521.321744,3018.627264,3322.585628,3504.421927,3793.522092,4220.134037,4592.017116,4832.454806,4875.507361,4803.897598,4840.351748,4678.033581,4621.76608,4306.970938,4392.189848,
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,220.1743423,230.2929611,244.2166443,258.259004,225.788725,271.3706575,294.45039,299.9828384,287.9425102,284.5887906,313.7407687,328.45127,432.8706481,478.4637716,506.2080805,556.3911365,633.6774742,638.5214056,541.5370988,577.9931303,576.5340312,536.9773911,588.9565593,648.8402114,720.0783358,818.7023469,895.2071051,1042.288639,1135.162178,1156.250962,1241.844377,1214.765313,1026.356902,930.1728238,873.2198957,948.8545667,1122.879272,1354.248353,1619.83545,1927.792649,2135.953306,2193.856734,2604.911632,2637.790416,2758.810968,3040.473382,3012.26541,2037.3198,2082.0579,2476.511369,3015.943028,3234.211822,
Euro area,EMU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,1975.452776,2220.442887,2662.619535,3433.859015,3833.018375,4396.338959,4571.965117,5167.471852,6317.756313,7608.956151,8426.122547,7208.22497,6916.046752,6741.732266,6462.716175,6639.09127,9369.931746,11589.58539,12728.96409,12940.21897,16176.63815,16647.62858,18248.13003,16562.5894,17402.51358,20065.93749,20276.81373,18484.55295,18955.03802,18850.08591,17086.95929,17205.90488,18568.32283,22723.87528,26043.27431,26825.89479,28442.94619,32466.16562,35101.56668,31868.39,31152.66988,33712.0994,31081.00879,32360.27649,33040.25303,28319.0599,29076.44755,30736.67304,33206.35472,32334.46564,30842.03784,34691.77298,
Eritrea,ERI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,204.1516473,223.740115,223.7302339,250.7445655,246.2194371,269.4816728,254.1016124,252.6877147,262.7619793,247.8632973,280.4986103,345.6619423,338.4278471,372.4177084,398.7640623,405.8058997,542.2370722,451.162431,453.7433166,,,,,,,,,,,
Spain,ESP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,1055.202173,1189.497546,1505.18818,1990.843887,2433.784879,2816.383118,2866.905754,3168.489512,3806.574906,5025.921475,5364.958109,4573.342471,4378.822343,3769.340902,3773.072401,3983.12915,5586.681518,7101.975543,8351.247705,9260.530222,11991.83095,12890.7134,14016.85259,11586.47061,11476.81392,13448.34087,13900.04861,12723.86604,13323.80123,13617.51853,12777.72447,13213.9263,14726.43972,18547.58843,21375.52554,22509.89311,24030.41391,27377.47834,29598.6106,26838.52604,25486.32101,26212.69589,23566.20509,24246.78077,24700.2901,21716.48797,22489.73344,23874.662,25791.53557,25125.87172,22321.68394,25118.45314,
Estonia,EST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3360.678061,3713.516761,4381.989692,5854.697323,7216.364041,8538.238629,10243.97263,13193.38032,14305.91916,11532.87994,11282.42234,13704.93151,13778.33723,15315.38844,16276.91133,14040.88602,14872.60242,16600.90075,18854.37331,19062.76949,19133.10065,22462.36475,
Ethiopia,ETH,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,172.6513997,164.6105038,195.3670509,179.7277671,213.5923275,206.4785084,215.3665495,211.869151,213.8140604,215.5296745,229.3981476,163.0003949,133.0334729,90.05084622,85.43988768,96.72687093,95.50537752,78.60032962,88.53855752,92.32951385,90.08502294,75.70874766,64.6573721,85.47927959,109.3982224,137.8950327,167.0949095,232.334237,276.4004906,249.8328307,253.3139316,338.7863761,365.1316861,427.1394191,484.6130266,554.5077103,604.073012,636.4827313,718.7828287,790.9426901,798.7191186,
European Union,EUU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,1648.223205,1848.680805,2214.597254,2848.657435,3173.222995,3655.89281,3810.194803,4282.843409,5205.291706,6253.148056,6915.303655,5934.423078,5667.502192,5504.322677,5297.64077,5444.187942,7652.682187,9463.926251,10372.59917,10548.44835,13124.93358,13515.82537,14790.55857,13386.96917,14158.51881,16420.68286,16679.34359,15268.07445,15711.51475,15626.94612,14275.46124,14423.49828,15640.46567,19149.51678,22019.60678,22904.21297,24423.63481,28090.57613,30687.61714,27620.79055,27268.1552,29591.34644,27395.33229,28581.23894,29200.26361,25112.44648,25764.67576,27373.34951,29635.09753,28975.58833,27865.60978,31457.71152,
Fragile and conflict affected situations,FCS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,393.6924465,494.1622022,485.7500463,550.8400085,542.6721829,577.5062818,648.3972759,642.4197343,628.6763867,629.5677167,784.1285434,950.3693223,1191.450875,1436.693863,1789.507297,1646.482244,1860.521393,1633.764952,1831.161691,1867.826599,1952.533613,1602.798954,1479.021296,1511.653213,1525.780791,1563.104003,1443.966253,1440.775207,
Finland,FIN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,2137.893209,2331.777291,2722.306182,3559.935217,4481.946423,5229.751761,5605.992177,5796.104266,6254.733548,7740.970613,9262.690469,8941.341299,8947.928039,8545.406762,8840.97294,9305.618119,12247.00446,15131.77449,17981.034,19230.19838,22301.99441,19436.16638,16722.81504,13110.86105,15458.3846,20756.43214,20573.83535,20045.58287,21136.3336,21508.94635,20068.26191,20702.81711,22457.67491,27056.45295,31502.6854,32328.40155,34313.95694,40174.25616,44209.86343,38788.56063,38296.2127,41789.95588,38711.30979,40439.56725,41149.74788,35093.91464,35796.98258,37839.34244,40864.14837,39659.40524,40405.34387,44416.2002,
Fiji,FJI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,1643.057735,1650.098837,1504.319334,1405.376164,1446.284366,1385.303952,1539.368728,1362.105914,1261.000811,1331.372212,1454.316658,1505.773306,1663.357489,1774.139004,1944.267175,2151.180175,2343.19987,2236.167082,1719.035147,1989.723595,1801.375628,1721.569128,1963.771197,2398.248549,2834.7068,3131.219462,3012.064145,3369.732685,3509.371962,2904.788257,3044.230754,3510.38773,3660.619809,3981.81799,4383.741083,4148.359044,4411.870138,4633.937754,4908.816357,4711.73615,3929.704128,3749.900306,
France,FRA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,2521.807023,2789.171927,3376.263151,4340.683845,4615.928255,5767.301543,5912.845626,6462.410908,8010.155636,9659.532878,10922.60922,9481.703001,8900.593441,8411.493962,7915.753489,8266.220492,11576.67878,13984.68045,15174.196,15141.81403,18610.73226,18307.05207,20150.0533,18919.54423,19869.2588,22804.04777,22934.38909,20795.24627,21519.76082,21420.87685,19327.58743,19368.71087,20726.80915,25320.5976,28879.46882,29732.71872,31189.03748,35488.62578,38687.98822,35238.89546,34395.09924,37186.93605,34392.29385,35875.67383,36234.5312,30908.68633,31203.69485,32666.61256,34960.74076,33895.52877,31922.26609,36489.80409,
Faroe Islands,FRO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,1946.486458,1943.572871,1973.749481,1935.774693,1762.26218,1842.650403,1896.04268,2005.875438,2055.945494,2064.407053,2088.555648,2078.861379,2197.420664,2242.69434,2302.979751,2350.282548,2596.779627,2678.99923,2783.728699,2967.836345,2966.19221,2984.700175,3252.610166,3326.907643,3562.848895,3494.087172,3880.732009,3802.680891,3691.026597,
Gabon,GAB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,327.0832558,383.0916152,388.2907938,730.9109331,895.5971141,1541.474036,2650.04753,2140.423404,1497.379953,805.2656393,2775.686185,3233.27959,3316.019947,2736.838105,2676.479715,2353.589639,2409.336891,2069.379484,2791.209936,2431.952306,2654.456281,2855.074538,2543.104883,1597.306687,1763.528078,1872.271274,2246.517127,1982.242908,2034.64923,1940.585445,1354.887771,1838.516489,2053.659626,2536.63189,2693.430398,3109.210449,3107.136467,3446.760238,4041.812722,3836.756815,3740.2723,4320.651691,4147.47348,4678.744152,5609.233154,4605.245501,4420.120802,4388.434898,4688.690415,4527.356123,4322.472674,4505.835029,
United Kingdom,GBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,2267.45004,2534.270487,2881.707738,3246.470747,3456.50728,4064.554993,3891.152906,4308.658951,5473.196929,6967.861662,8807.363459,8319.677752,7969.242663,7601.090534,7145.860908,7476.589204,9409.889739,11526.6905,14080.33664,14122.77927,16398.08194,17154.96194,17960.75284,16162.17953,17726.87905,19281.29587,20267.47457,22819.64726,24813.52359,24834.76724,24401.02043,24062.70185,26117.41079,29959.88352,35034.76125,36605.04179,37973.61519,42710.97088,39510.51715,32299.43394,33571.19931,35752.9582,35519.33019,36085.94595,39539.1165,37441.02842,34104.35681,34065.89103,36072.66321,,,,
Georgia,GEO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.6757685,606.4785775,653.5089928,694.3441371,735.495238,865.4680279,1146.545558,1441.33674,1774.220478,2296.383426,2882.580187,2433.037238,2713.940099,3350.545343,3765.070675,3904.295302,4038.986662,3333.061251,3259.603283,3507.479077,3863.888408,3802.126605,3499.623053,4084.970574,
Ghana,GHA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,235.3170353,199.3956346,224.0983664,256.9622793,236.5065967,226.2805577,252.0922472,286.9176781,304.6498656,319.3229611,301.0778991,276.9762608,270.1494296,282.485505,280.1950822,345.808049,296.0044347,295.8581383,292.6977938,315.8739519,348.4841718,326.6379735,287.9233718,244.5820506,283.3519814,295.314205,290.2727571,308.748656,327.0861895,190.3497116,202.3311493,226.120554,262.8832694,310.8287285,376.2137152,739.3080479,866.1538767,977.8787765,855.4245711,1023.861253,1143.876699,1151.285876,1839.788957,1489.143891,1350.695293,1517.510053,1556.153883,1728.16591,1728.392191,1835.40344,1823.902922,
Gibraltar,GIB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,282.7892218,290.310717,334.9016363,325.1315738,345.8540187,378.1067423,414.0232067,413.0363817,412.0532797,413.7248942,423.7919847,414.6073911,379.7730486,362.978907,303.6156829,280.7334057,289.7961955,293.8992108,315.4581582,232.2136402,379.2948134,555.6144927,597.2501846,546.4147913,548.5574411,523.4516409,572.4182452,590.4704023,607.4846669,608.83531,565.3231701,675.397916,749.6005783,844.5505232,811.1766261,865.8993295,
"Gambia, The",GMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,287.1524956,246.4129471,236.0842833,214.9782765,188.0999427,260.7363055,212.838815,239.0095164,246.6534964,229.9117531,236.7644656,540.5852926,534.1190871,543.4544829,518.2218419,526.8246461,551.892467,499.3257648,504.9188774,476.2477613,442.1340794,372.9426137,293.8062095,234.7857367,490.4879968,508.9659763,499.8597197,587.0343693,687.1888222,611.0468904,627.8019708,528.2563172,503.3629109,476.050066,417.5739919,451.9514049,467.3796258,465.5788633,539.7130408,568.38566,557.2205875,608.9645525,
Guinea-Bissau,GNB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,74.29551044,133.2759644,128.4104713,141.3427729,115.9397345,141.703826,99.04326101,134.4991089,118.5094145,161.0031483,181.3719262,183.4007773,149.0295165,160.1877789,150.0419387,139.0301487,150.3904419,154.3060116,97.15039118,129.0038102,240.3143909,249.4379256,260.377071,270.9443421,311.2150747,337.7246799,335.5645527,369.6825639,445.4512027,409.0100418,425.8511511,557.6107155,462.7989437,462.3526084,477.9573044,454.0191053,508.4121002,573.5025248,641.8009933,639.791196,610.8568727,677.4184155,
Equatorial Guinea,GNQ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,136.1755022,65.23875492,59.24424745,82.98906516,100.8419035,121.1414658,135.8456006,161.7346114,172.5331116,135.0939304,199.8589955,206.1579806,248.8736997,232.8340062,106.0960306,114.2789971,146.8567629,233.8281943,135.6592733,214.4802101,-115.7751623,,,,,115.4451539,3394.093693,4632.460794,6091.723716,4574.869275,2281.473713,4223.899984,4229.165848,5156.220081,5265.873694,4149.270198,3461.548537,3085.06863,3242.017332,2534.310498,2412.884137,2915.379223,
Greece,GRC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20786.29702,23908.78499,26298.84884,24419.48974,21641.90036,20268.83991,18108.18941,17844.24842,17998.02352,15044.37444,14903.30493,15546.666,16496.93584,16155.11367,14754.74349,17262.58654,
Grenada,GRD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,324.2457515,335.1073694,401.9965875,483.9820415,543.041822,641.0612078,791.7704526,856.5146894,950.8848253,1049.026082,1116.295411,1094.833904,1104.90542,1117.442641,1121.87924,803.4238962,770.0288307,830.955742,870.7729105,765.5275082,933.4380378,1004.872717,1072.824788,1189.084847,1307.244249,1355.588045,1497.983331,1599.72792,1464.698444,1496.329702,1401.502688,1495.769543,1536.799422,1631.401382,1802.844578,1942.631557,2130.672572,2410.707355,2268.389366,2417.94636,2722.663062,2871.734302,3004.243824,3212.699028,3439.84712,3560.903887,3791.601788,3845.299226,4006.907107,3977.51226,4308.9131,
Guam,GUM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,573.7678096,512.5987347,340.9298053,407.0549939,376.6415024,410.5838099,447.13595,260.4905475,342.0177862,265.2817849,299.9016973,193.6308392,257.488654,372.7514025,432.5668747,469.9093921,634.4596093,665.6010108,716.2415532,674.2288495,751.9616935,751.9910477,749.8433474,761.029571,800.5496848,861.049928,2735.668262,3222.512402,3587.135196,3744.887245,3920.416669,4153.935976,4633.657615,4812.831729,4871.792203,5129.651994,4969.510691,5376.032406,5518.211384,5897.383888,5713.394582,6359.173205,
High income,HIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,2421.726558,2646.616748,3038.703009,3636.057241,3976.415394,4390.177798,4740.27501,5310.185113,6333.088764,7107.308406,7787.240711,7854.527529,7784.248817,7951.051322,8295.462472,8651.302981,10468.39831,12046.11451,13551.01506,13958.8276,15469.03947,16185.74501,17226.52575,17111.93498,18324.11075,20205.36932,20297.77042,19886.04616,19965.50703,20764.31933,21017.50574,20724.78351,21429.50351,23845.45997,26456.59552,27761.73103,29230.72371,31507.33451,32752.73567,30426.07581,32000.97933,34412.40846,34403.10135,34626.45529,35307.69451,33199.11114,33620.01079,35042.86574,36983.32873,37096.78322,35680.34363,39362.29341,
"Hong Kong SAR, China",HKG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,5416.81593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
