"make","variant","length","big_region","small_region","price","year","gdp"
"Lagoon","400","39.00","Caribbean","Martinique"," 234000","2012",38816.479
"Lagoon","400","39.00","Europe","Portugal"," 315575","2012",22125.9391947109
"Lagoon","400","39.00","Europe","Greece"," 291300","2012",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 279162","2012",20287.7253030767
"Lagoon","400","39.00","Europe","Croatia"," 241786","2012",16610.3180919751
"Lagoon","400","39.00","Europe","Croatia"," 241536","2012",16610.3180919751
"Lagoon","400","39.00","Europe","Croatia"," 241536","2012",16610.3180919751
"Lagoon","400","39.00","Europe","Sweden"," 236681","2012",55985.9706331466
"Alliaura","Feeling 39 DI","39.00","Europe","Netherlands"," 229578","2012",50546.7893728169
"Lagoon","400","39.00","Europe","Croatia"," 218639","2012",16610.3180919751
"Lagoon","421","41.00","Europe","Italy"," 369828","2012",33281.3366682385
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 350000","2012",47923.482
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 350000","2012",47923.482
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 315000","2012",47923.482
"Leopard","44","42.50","Europe","Greece"," 273094","2012",20287.7253030767
"Fountaine Pajot","Helia 44","43.60","Europe","France"," 520699","2012",38816.4792795643
"Fountaine Pajot","Helia 44","43.60","Europe","Greece"," 449893","2012",20287.7253030767
"Fountaine Pajot","Helia 44","43.60","Europe","Greece"," 449438","2012",20287.7253030767
"Antares","44i","44.00","USA","Florida"," 749000","2012",62789.1279211483
"Lagoon","450","45.80","Caribbean","Martinique"," 442581","2012",38816.479
"Lagoon","450F","45.80","Caribbean","Martinique"," 435736","2012",38816.479
"Lagoon","450","45.80","Caribbean","Martinique"," 435020","2012",38816.479
"Lagoon","450","45.80","Caribbean","Martinique"," 434093","2012",38816.479
"Lagoon","450","45.80","Caribbean","Belize"," 400142","2012",6191.66283746796
"Lagoon","450","45.80","Europe","Italy"," 486371","2012",33281.3366682385
"Lagoon","450","45.80","Europe","Greece"," 486249","2012",20287.7253030767
"Lagoon","450","45.80","Europe","Italy"," 474211","2012",33281.3366682385
"Lagoon","450","45.80","Europe","Italy"," 473362","2012",33281.3366682385
"Lagoon","450","45.80","Europe","France"," 472895","2012",38816.4792795643
"Lagoon","450","45.80","Europe","Italy"," 449438","2012",33281.3366682385
"Lagoon","450","45.80","Europe","Italy"," 449087","2012",33281.3366682385
"Lagoon","450","45.80","Europe","Italy"," 448644","2012",33281.3366682385
"Lagoon","450","45.80","Europe","France"," 411782","2012",38816.4792795643
"Lagoon","450","45.80","Europe","France"," 411461","2012",38816.4792795643
"Lagoon","450","45.80","Europe","Greece"," 400850","2012",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 400537","2012",20287.7253030767
"Lagoon","450","45.80","Europe","Croatia"," 398420","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 398420","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 398110","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 397717","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Greece"," 388802","2012",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 388016","2012",20287.7253030767
"Lagoon","450","45.80","Europe","Italy"," 376937","2012",33281.3366682385
"Lagoon","450","45.80","Europe","Italy"," 376937","2012",33281.3366682385
"Lagoon","450","45.80","Europe","Italy"," 376556","2012",33281.3366682385
"Lagoon","450","45.80","Europe","Croatia"," 364778","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 364501","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 363587","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 362911","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 339267","2012",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 338302","2012",16610.3180919751
"Lagoon","450","45.80","USA","Florida"," 459950","2012",62789.1279211483
"Fountaine Pajot","Salina 48","47.00","Caribbean","Panama"," 249000","2012",15388.0558648904
"Fountaine Pajot","Salina 48","47.00","Europe","France"," 358056","2012",38816.4792795643
"Lagoon","500","51.00","Caribbean","Antigua and Barbuda"," 499000","2012",17335.047039518
"Lagoon","500","51.00","Caribbean","Puerto Rico"," 499000","2012",29752.128106078
"Lagoon","500","51.00","Caribbean","Netherlands Antilles"," 465000","2012",70869.4
"Voyage Yachts","Voyage 520 DC","52.00","Caribbean","Barbados"," 675000","2012",16588.1488079926
"Nautitech","542","53.50","Europe","Spain"," 790352","2012",27702.7452993409
"Leopard","39","37.50","Europe","Turkey"," 364424","2013",14055.1055648777
"Leopard","39","37.50","Europe","Turkey"," 364125","2013",14055.1055648777
"Lagoon","39","38.40","Europe","Cyprus"," 303982","2013",30571.55078125
"Lagoon","39","38.40","Europe","Cyprus"," 303437","2013",30571.55078125
"Lagoon","39","38.40","Europe","Italy"," 297369","2013",33281.3366682385
"Lagoon","400 S2","39.00","Caribbean","Martinique"," 285558","2013",38816.479
"Lagoon","400","39.00","Caribbean","Guadeloupe"," 278887","2013",38816.479
"Lagoon","400","39.00","Caribbean","British Virgin Islands"," 240000","2013",47923.482
"Lagoon","400","39.00","Europe","Italy"," 388400","2013",33281.3366682385
"Lagoon","400","39.00","Europe","Italy"," 388400","2013",33281.3366682385
"Fountaine Pajot","Lipari 41","39.00","Europe","Croatia"," 342763","2013",16610.3180919751
"Lagoon","400 S2","39.00","Europe","Croatia"," 340115","2013",16610.3180919751
"Lagoon","400","39.00","Europe","Croatia"," 339850","2013",16610.3180919751
"Fountaine Pajot","Lipari 41","39.00","Europe","France"," 328323","2013",38816.4792795643
"Lagoon","400","39.00","Europe","Greece"," 321895","2013",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 321644","2013",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Croatia"," 267197","2013",16610.3180919751
"Lagoon","400","39.00","Europe","Croatia"," 267025","2013",16610.3180919751
"Lagoon","400","39.00","Europe","Croatia"," 267025","2013",16610.3180919751
"Fountaine Pajot","Lipari 41","39.00","Europe","Croatia"," 265811","2013",16610.3180919751
"Lagoon","400","39.00","Europe","Croatia"," 242507","2013",16610.3180919751
"Dolphin Ocema","Ocema 42","41.00","Europe","Portugal"," 273584","2013",22125.9391947109
"Lagoon","421","42.00","Europe","Greece"," 423599","2013",20287.7253030767
"Lagoon","421","42.00","Europe","Turkey"," 380579","2013",14055.1055648777
"Dolphin Ocema","Ocema 42","42.00","Europe","Portugal"," 229900","2013",22125.9391947109
"Leopard","44","42.50","Europe","Greece"," 302766","2013",20287.7253030767
"Leopard","44","42.50","Europe","Greece"," 290606","2013",20287.7253030767
"Fountaine Pajot","Helia 44","43.60","Caribbean","Martinique"," 362911","2013",38816.479
"Fountaine Pajot","Helia 44","43.60","Europe","Italy"," 534050","2013",33281.3366682385
"Fountaine Pajot","Helia 44","43.60","Europe","Greece"," 479824","2013",20287.7253030767
"Fountaine Pajot","Helia 44","43.60","Europe","Greece"," 443382","2013",20287.7253030767
"Fountaine Pajot","Helia 44","43.60","Europe","Greece"," 443019","2013",20287.7253030767
"Lagoon","450","44.60","Europe","Greece"," 424206","2013",20287.7253030767
"Lagoon","450","45.80","Caribbean","Panama"," 540000","2013",15388.0558648904
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 450000","2013",47923.482
"Lagoon","450F","45.80","Caribbean","British Virgin Islands"," 449000","2013",47923.482
"Lagoon","450F","45.80","Caribbean","Martinique"," 435306","2013",38816.479
"Lagoon","450","45.80","Caribbean","Bahamas"," 369000","2013",30283.8969865035
"Lagoon","450","45.80","Caribbean","Martinique"," 358056","2013",38816.479
"Lagoon","450F","45.80","Caribbean","Martinique"," 347000","2013",38816.479
"Lagoon","450","45.80","Caribbean","Martinique"," 345000","2013",38816.479
"Lagoon","450","45.80","Caribbean","Martinique"," 345000","2013",38816.479
"Lagoon","450F","45.80","Europe","Croatia"," 618603","2013",16610.3180919751
"Lagoon","450","45.80","Europe","Turkey"," 534050","2013",14055.1055648777
"Lagoon","450","45.80","Europe","Greece"," 528393","2013",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 527981","2013",20287.7253030767
"Lagoon","450","45.80","Europe","Turkey"," 521105","2013",14055.1055648777
"Lagoon","450","45.80","Europe","Turkey"," 520184","2013",14055.1055648777
"Lagoon","450","45.80","Europe","Spain"," 516246","2013",27702.7452993409
"Lagoon","450","45.80","Europe","Spain"," 515844","2013",27702.7452993409
"Lagoon","450 Owners Version","45.80","Europe","Greece"," 504610","2013",20287.7253030767
"Lagoon","450F","45.80","Europe","France"," 462084","2013",38816.4792795643
"Lagoon","450","45.80","Europe","Italy"," 461702","2013",33281.3366682385
"Lagoon","450","45.80","Europe","Croatia"," 445907","2013",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 445006","2013",16610.3180919751
"Lagoon","450","45.80","Europe","Greece"," 424536","2013",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 419177","2013",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 418330","2013",20287.7253030767
"Lagoon","450","45.80","Europe","France"," 400850","2013",38816.4792795643
"Lagoon","450","45.80","Europe","Croatia"," 400850","2013",16610.3180919751
"Lagoon","450","45.80","Europe","France"," 400537","2013",38816.4792795643
"Lagoon","450","45.80","Europe","Croatia"," 400537","2013",16610.3180919751
"Lagoon","450","45.80","Europe","Greece"," 383017","2013",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 382727","2013",20287.7253030767
"Lagoon","450","45.80","Europe","Croatia"," 376556","2013",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 376262","2013",16610.3180919751
"Lagoon","450","45.80","USA","Florida"," 510000","2013",62789.1279211483
"Fountaine Pajot","Salina 48","47.00","Europe","France"," 473732","2013",38816.4792795643
"Fountaine Pajot","Salina 48","47.00","Europe","France"," 473362","2013",38816.4792795643
"Fountaine Pajot","Salina 48","47.00","Europe","France"," 473362","2013",38816.4792795643
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 479000","2013",47923.482
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 449000","2013",47923.482
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 449000","2013",47923.482
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 419000","2013",47923.482
"Lagoon","52","52.00","Caribbean","Martinique"," 838446","2013",38816.479
"Lagoon","52","52.00","Caribbean","Martinique"," 836660","2013",38816.479
"Lagoon","52F","52.00","Europe","Greece"," 947207","2013",20287.7253030767
"Lagoon","52F","52.00","Europe","Greece"," 946725","2013",20287.7253030767
"Lagoon","52","52.00","Europe","Greece"," 851149","2013",20287.7253030767
"Lagoon","52","52.00","Europe","Croatia"," 802512","2013",16610.3180919751
"Lagoon","52","52.00","Europe","Croatia"," 802512","2013",16610.3180919751
"Lagoon","52F","52.00","Europe","Greece"," 789136","2013",20287.7253030767
"Lagoon","52","52.00","USA","Florida"," 759000","2013",62789.1279211483
"Nautitech","542","53.50","Caribbean","Saint-Martin"," 795000","2013",35873
"Leopard","39","37.50","Caribbean","Belize"," 245000","2014",6191.66283746796
"Leopard","39","37.50","Caribbean","British Virgin Islands"," 110000","2014",47923.482
"Leopard","39","37.50","Caribbean","British Virgin Islands"," 105000","2014",47923.482
"Lagoon","380 Owners Version","38.00","Caribbean","Grenada"," 303138","2014",8688.54780185774
"Lagoon","380","38.00","Caribbean","Martinique"," 255984","2014",38816.479
"Lagoon","380","38.00","Caribbean","British Virgin Islands"," 229000","2014",47923.482
"Lagoon","380 S2","38.00","Caribbean","Martinique"," 218725","2014",38816.479
"Lagoon","380","38.00","Caribbean","Martinique"," 218259","2014",38816.479
"Lagoon","380","38.00","Caribbean","Martinique"," 217261","2014",38816.479
"Lagoon","39","38.00","USA","Florida"," 264000","2014",62789.1279211483
"Lagoon","39","38.40","Europe","Greece"," 388554","2014",20287.7253030767
"Lagoon","39","38.40","Europe","France"," 334042","2014",38816.4792795643
"Lagoon","39","38.40","Europe","Portugal"," 327968","2014",22125.9391947109
"Lagoon","39","38.40","Europe","Portugal"," 327712","2014",22125.9391947109
"Lagoon","39","38.40","Europe","Turkey"," 315263","2014",14055.1055648777
"Lagoon","39","38.40","Europe","Croatia"," 260208","2014",16610.3180919751
"Lagoon","39","38.40","Europe","Spain"," 241536","2014",27702.7452993409
"Fountaine Pajot","Lipari 41","39.00","Caribbean","Grenada"," 345000","2014",8688.54780185774
"Lagoon","400","39.00","Caribbean","Guadeloupe"," 269000","2014",38816.479
"Fountaine Pajot","Lipari 41","39.00","Caribbean","Martinique"," 235251","2014",38816.479
"Fountaine Pajot","Lipari 41","39.00","Caribbean","Martinique"," 234982","2014",38816.479
"Lagoon","400","39.00","Europe","Greece"," 361697","2014",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 358056","2014",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Greece"," 333996","2014",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 333781","2014",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 333781","2014",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Greece"," 327923","2014",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Greece"," 327923","2014",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Malta"," 327923","2014",30379.5968015298
"Lagoon","400 S2","39.00","Europe","Greece"," 327923","2014",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Greece"," 327923","2014",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 327712","2014",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 327712","2014",20287.7253030767
"Lagoon","400","39.00","Europe","Malta"," 327712","2014",30379.5968015298
"Lagoon","400","39.00","Europe","Greece"," 327712","2014",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 327712","2014",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 327712","2014",20287.7253030767
"Lagoon","400","39.00","Europe","France"," 321644","2014",38816.4792795643
"Lagoon","400 S2","39.00","Europe","France"," 315778","2014",38816.4792795643
"Lagoon","400 S2","39.00","Europe","France"," 315778","2014",38816.4792795643
"Lagoon","400","39.00","Europe","France"," 315575","2014",38816.4792795643
"Lagoon","400","39.00","Europe","France"," 315575","2014",38816.4792795643
"Lagoon","400","39.00","Europe","France"," 315575","2014",38816.4792795643
"Lagoon","400","39.00","Europe","Greece"," 309506","2014",20287.7253030767
"Fountaine Pajot","Lipari 41","39.00","Europe","Italy"," 267522","2014",33281.3366682385
"Nautitech","40 Open","39.50","Caribbean","Guadeloupe"," 291300","2014",38816.479
"Lagoon","421","42.00","Caribbean","Mexico"," 440000","2014",10077.3833104761
"Lagoon","421","42.00","Europe","Greece"," 352619","2014",20287.7253030767
"Lagoon","421","42.00","Europe","Greece"," 352214","2014",20287.7253030767
"Lagoon","421","42.00","Europe","Greece"," 320000","2014",20287.7253030767
"Lagoon","421","42.00","Europe","Greece"," 320000","2014",20287.7253030767
"Leopard","44","42.50","Europe","Croatia"," 363145","2014",16610.3180919751
"Leopard","44","42.50","Europe","Croatia"," 362911","2014",16610.3180919751
"Leopard","44","42.50","Europe","Greece"," 314925","2014",20287.7253030767
"Fountaine Pajot","Helia 44","43.60","USA","Florida"," 535000","2014",62789.1279211483
"Lagoon","450","44.60","Europe","Italy"," 424812","2014",33281.3366682385
"Lagoon","450F","45.80","Caribbean","British Virgin Islands"," 469000","2014",47923.482
"Lagoon","450","45.80","Caribbean","Antigua and Barbuda"," 449000","2014",17335.047039518
"Lagoon","450F","45.80","Caribbean","Martinique"," 400866","2014",38816.479
"Lagoon","450F","45.80","Caribbean","Martinique"," 400537","2014",38816.479
"Lagoon","450","45.80","Caribbean","Martinique"," 400142","2014",38816.479
"Lagoon","450F","45.80","Caribbean","Martinique"," 400142","2014",38816.479
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 400142","2014",47923.482
"Lagoon","450F","45.80","Caribbean","Guadeloupe"," 399324","2014",38816.479
"Lagoon","450","45.80","Europe","Greece"," 557773","2014",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 557773","2014",20287.7253030767
"Lagoon","450","45.80","Europe","Croatia"," 546539","2014",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 545648","2014",16610.3180919751
"Lagoon","450","45.80","Europe","Greece"," 522319","2014",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 521397","2014",20287.7253030767
"Lagoon","450","45.80","Europe","France"," 518675","2014",38816.4792795643
"Lagoon","450","45.80","Europe","France"," 517759","2014",38816.4792795643
"Lagoon","450F","45.80","Europe","Greece"," 510689","2014",20287.7253030767
"Lagoon","450F","45.80","Europe","Greece"," 510302","2014",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 498530","2014",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 497146","2014",20287.7253030767
"Lagoon","450","45.80","Europe","Croatia"," 484598","2014",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 483808","2014",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 472420","2014",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 472029","2014",16610.3180919751
"Lagoon","450","45.80","Europe","Turkey"," 462000","2014",14055.1055648777
"Lagoon","450","45.80","Europe","Italy"," 424393","2014",33281.3366682385
"Lagoon","450 Owners Version","45.80","USA","Florida"," 499000","2014",62789.1279211483
"Fountaine Pajot","Salina 48 Evolution","47.00","Caribbean","Martinique"," 565040","2014",38816.479
"Fountaine Pajot","Salina 48","47.00","Caribbean","Martinique"," 563836","2014",38816.479
"Fountaine Pajot","Salina 48","47.00","USA","Florida"," 485000","2014",62789.1279211483
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 455000","2014",47923.482
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 449000","2014",47923.482
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 429000","2014",47923.482
"Leopard","48 Crewed Version","48.00","Caribbean","British Virgin Islands"," 400000","2014",47923.482
"Leopard","48","48.00","Europe","Croatia"," 472149","2014",16610.3180919751
"Leopard","48","48.00","Europe","Croatia"," 472149","2014",16610.3180919751
"Fountaine Pajot","SABA 50","49.00","Caribbean","Martinique"," 589724","2014",38816.479
"Fountaine Pajot","SABA 50","49.00","Caribbean","Guadeloupe"," 571486","2014",38816.479
"Lagoon","52F","52.00","Europe","Greece","1033538","2014",20287.7253030767
"Lagoon","52","52.00","Europe","Croatia","1003140","2014",16610.3180919751
"Lagoon","52","52.00","Europe","Croatia","1003140","2014",16610.3180919751
"Lagoon","52","52.00","Europe","Italy"," 997060","2014",33281.3366682385
"Lagoon","52","52.00","Europe","Turkey"," 972741","2014",14055.1055648777
"Lagoon","52","52.00","Europe","France"," 972741","2014",38816.4792795643
"Lagoon","52","52.00","Europe","Croatia"," 753875","2014",16610.3180919751
"Lagoon","52","52.00","USA","Texas"," 799000","2014",62789.1279211483
"Nautitech","542","53.50","Europe","Italy","1185529","2014",33281.3366682385
"Privilege","Series 5","56.00","Caribbean","Grenada"," 899000","2014",8688.54780185774
"Leopard","39","37.50","Europe","Croatia"," 265549","2015",16610.3180919751
"Lagoon","380","38.00","Caribbean","Martinique"," 218259","2015",38816.479
"Lagoon","380","38.00","Europe","Italy"," 242510","2015",33281.3366682385
"Lagoon","380","38.00","Europe","Croatia"," 220078","2015",16610.3180919751
"Lagoon","39","38.40","Caribbean","Martinique"," 333556","2015",38816.479
"Lagoon","39","38.40","Caribbean","Martinique"," 333174","2015",38816.479
"Lagoon","39","38.40","Caribbean","Martinique"," 267025","2015",38816.479
"Lagoon","39","38.40","Caribbean","Guadeloupe"," 265811","2015",38816.479
"Lagoon","39","38.40","Europe","Turkey"," 401256","2015",14055.1055648777
"Lagoon","39","38.40","Europe","Spain"," 334380","2015",27702.7452993409
"Lagoon","39","38.40","Europe","France"," 327389","2015",38816.4792795643
"Lagoon","39","38.40","Europe","France"," 303982","2015",38816.4792795643
"Lagoon","39","38.40","Europe","Greece"," 303982","2015",20287.7253030767
"Lagoon","39","38.40","Europe","France"," 303437","2015",38816.4792795643
"Lagoon","39","38.40","Europe","Turkey"," 279663","2015",14055.1055648777
"Lagoon","39","38.40","Europe","France"," 279380","2015",38816.4792795643
"Lagoon","39","38.40","Europe","France"," 279162","2015",38816.4792795643
"Fountaine Pajot","Lipari 41","39.00","Caribbean","Martinique"," 267025","2015",38816.479
"Leopard","Sunsail 404","39.00","Caribbean","British Virgin Islands","  95000","2015",47923.482
"Lagoon","400","39.00","Europe","Croatia"," 338636","2015",16610.3180919751
"Lagoon","400","39.00","Europe","Greece"," 310083","2015",20287.7253030767
"Lagoon","400","39.00","Europe","Italy"," 303674","2015",33281.3366682385
"Lagoon","400","39.00","Europe","Italy"," 303674","2015",33281.3366682385
"Lagoon","400","39.00","Europe","Italy"," 303437","2015",33281.3366682385
"Lagoon","400","39.00","Europe","Italy"," 303437","2015",33281.3366682385
"Nautitech","40 Open","39.50","Europe","Greece"," 418744","2015",20287.7253030767
"Nautitech","40 Open","39.50","Europe","France"," 388400","2015",38816.4792795643
"Nautitech","40 Open","39.50","Europe","Spain"," 382210","2015",27702.7452993409
"Nautitech","Open 40","39.50","Europe","Spain"," 364424","2015",27702.7452993409
"Nautitech","40 Open","39.50","Europe","Spain"," 363765","2015",27702.7452993409
"Nautitech","40 Open","39.50","Europe","France"," 352214","2015",38816.4792795643
"Nautitech","40 Open","39.50","Europe","France"," 351987","2015",38816.4792795643
"Nautitech","40 Open","39.50","Europe","Croatia"," 315575","2015",16610.3180919751
"Bali","4.0","40.00","Europe","France"," 425604","2015",38816.4792795643
"Bali","4.0","40.00","Europe","France"," 425144","2015",38816.4792795643
"Seawind","1250","41.00","Caribbean","Mexico"," 455000","2015",10077.3833104761
"Lagoon","421","42.00","Caribbean","Martinique"," 363562","2015",38816.479
"Lagoon","421","42.00","Caribbean","Martinique"," 363145","2015",38816.479
"Lagoon","421","42.00","Caribbean","Belize"," 340459","2015",6191.66283746796
"Lagoon","421","42.00","Caribbean","Belize"," 340069","2015",6191.66283746796
"Bali","4.3","42.00","Europe","Spain"," 455973","2015",27702.7452993409
"Leopard","44","42.50","Caribbean","Belize"," 359000","2015",6191.66283746796
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 349000","2015",47923.482
"Leopard","44","42.50","Caribbean","Bahamas"," 339999","2015",30283.8969865035
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 339000","2015",47923.482
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 339000","2015",47923.482
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 329000","2015",47923.482
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 329000","2015",47923.482
"Leopard","44","42.50","Europe","Greece"," 338636","2015",20287.7253030767
"Leopard","44","42.50","USA","Florida"," 569000","2015",62789.1279211483
"Leopard","44","42.50","USA","Florida"," 569000","2015",62789.1279211483
"Leopard","44","42.50","USA","Florida"," 567000","2015",62789.1279211483
"Leopard","44","42.50","USA","Florida"," 567000","2015",62789.1279211483
"Bali","4.3","43.00","Europe","Turkey"," 519000","2015",14055.1055648777
"Bali","4.3","43.00","Europe","Spain"," 455449","2015",27702.7452993409
"Bali","4.3","43.00","USA","Florida"," 449000","2015",62789.1279211483
"Fountaine Pajot","Helia 44","43.60","Caribbean","Grenada"," 559900","2015",8688.54780185774
"Fountaine Pajot","Helia 44","43.60","Caribbean","Martinique"," 473362","2015",38816.479
"Fountaine Pajot","Helia 44","43.60","Caribbean","Martinique"," 443526","2015",38816.479
"Fountaine Pajot","Helia 44","43.60","Caribbean","Martinique"," 443019","2015",38816.479
"Fountaine Pajot","Helia 44 Maestro","43.60","Europe","Netherlands"," 544974","2015",50546.7893728169
"Fountaine Pajot","Helia 44","43.60","Europe","Italy"," 510689","2015",33281.3366682385
"Fountaine Pajot","Helia 44","43.60","Europe","France"," 510689","2015",38816.4792795643
"Fountaine Pajot","Helia 44","43.60","Europe","Italy"," 509775","2015",33281.3366682385
"Fountaine Pajot","Helia 44","43.60","Europe","Bulgaria"," 484286","2015",9550.94254965707
"Fountaine Pajot","Helia 44","43.60","Europe","Spain"," 480291","2015",27702.7452993409
"Fountaine Pajot","Helia 44","43.60","Europe","Spain"," 479310","2015",27702.7452993409
"Bali","4.5","44.60","Europe","France"," 510689","2015",38816.4792795643
"Bali","4.5","44.60","Europe","Greece"," 455973","2015",20287.7253030767
"Bali","4.5","44.60","Europe","Greece"," 455627","2015",20287.7253030767
"Bali","4.5","44.60","Europe","Greece"," 454706","2015",20287.7253030767
"Outremer","45","45.00","Europe","France"," 825350","2015",38816.4792795643
"Lagoon","450","45.80","Caribbean","Grenada"," 499000","2015",8688.54780185774
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 495000","2015",47923.482
"Lagoon","450","45.80","Caribbean","Netherlands Antilles"," 480000","2015",70869.4
"Lagoon","450","45.80","Caribbean","Guadeloupe"," 437308","2015",38816.479
"Lagoon","450","45.80","Caribbean","Guadeloupe"," 436950","2015",38816.479
"Lagoon","450","45.80","Caribbean","Martinique"," 400142","2015",38816.479
"Lagoon","450","45.80","Europe","Croatia"," 557470","2015",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 556561","2015",16610.3180919751
"Lagoon","450","45.80","Europe","Greece"," 546539","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 545648","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 522848","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Croatia"," 516769","2015",16610.3180919751
"Lagoon","450S","45.80","Europe","France"," 516769","2015",38816.4792795643
"Lagoon","450s","45.80","Europe","France"," 516246","2015",38816.4792795643
"Lagoon","450S","45.80","Europe","France"," 515844","2015",38816.4792795643
"Lagoon","450","45.80","Europe","Greece"," 510302","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 510103","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 509271","2015",20287.7253030767
"Lagoon","450S","45.80","Europe","France"," 504030","2015",38816.4792795643
"Lagoon","450S","45.80","Europe","France"," 503208","2015",38816.4792795643
"Lagoon","450","45.80","Europe","Italy"," 486404","2015",33281.3366682385
"Lagoon","450","45.80","Europe","Italy"," 486371","2015",33281.3366682385
"Lagoon","450","45.80","Europe","Greece"," 485879","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 485500","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 483383","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 482595","2015",20287.7253030767
"Lagoon","450F","45.80","Europe","Greece"," 479927","2015",20287.7253030767
"Lagoon","450F","45.80","Europe","Greece"," 478957","2015",20287.7253030767
"Lagoon","450F","45.80","Europe","Greece"," 474211","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Croatia"," 473667","2015",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 472895","2015",16610.3180919751
"Lagoon","450","45.80","Europe","Greece"," 465165","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 464407","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 455973","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 455973","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 455627","2015",20287.7253030767
"Lagoon","450F","45.80","Europe","Greece"," 448677","2015",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 430455","2015",20287.7253030767
"Leopard","48","48.00","Caribbean","Saint Lucia"," 499000","2015",10802.6557167098
"Leopard","48","48.00","Caribbean","Saint Lucia"," 439000","2015",10802.6557167098
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 149000","2015",47923.482
