"make","variant","length","big_region","small_region","price","year","gdp"
"Jeanneau","Sun Odyssey 439","43","Europe","Spain",146958,"2011",25402.6050717462
"Jeanneau","Sun Odyssey 439","43","Europe","Spain",120239,"2011",25402.6050717462
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Italy",255096,"2011",32229.4567910904
"Jeanneau","Sun Odyssey 50 DS","49","USA","Ohio",279900,"2011",53394.8618380061
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Spain",249013,"2011",25402.6050717462
"Jeanneau","53","53","Europe","Croatia",261160,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",249782,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",236875,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",236866,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",229578,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",212572,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",200433,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",200425,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",199818,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Croatia",168850,"2011",11964.3584426587
"Jeanneau","53","53","Europe","Denmark",341932,"2011",51644.4635097775
"Jeanneau","53","53","Europe","France",267233,"2011",36244.1871625918
"Jeanneau","53","53","Europe","Greece",326766,"2011",19400.8077326583
"Jeanneau","53","53","Europe","Greece",176138,"2011",19400.8077326583
"Jeanneau","53","53","Europe","Spain",291406,"2011",25402.6050717462
"Jeanneau","53","53","Europe","Turkey",241725,"2011",9201.33726059829
"Bavaria","40 Cruiser","40","Europe","Germany",128791,"2012",40069.3539560742
"Bavaria","40 Cruiser","40","Europe","Greece",133313,"2012",18123.6710971914
"Bavaria","40 Cruiser","40","Europe","Greece",97200,"2012",18123.6710971914
"Bavaria","40 Cruiser","40","Caribbean","Grenada",92500,"2012",7354.97360262798
"Bavaria","40 Cruiser","40","Caribbean","Saint Vincent and the Grenadines",92500,"2012",6831.7102126513
"Bavaria","50 Cruiser","49","Europe","Croatia",144549,"2012",11720.1723170841
"Bavaria","56 Cruiser","54","Europe","Greece",264804,"2012",18123.6710971914
"Bavaria","56 Cruiser","54","Europe","Greece",242939,"2012",18123.6710971914
"Bavaria","56 Cruiser","54","Europe","Greece",241725,"2012",18123.6710971914
"Bavaria","56 Cruiser","54","Europe","Spain",358350,"2012",24634.9620884239
"Bavaria","56 Cruiser","54","Europe","Spain",358287,"2012",24634.9620884239
"Bavaria","56 Cruiser","54","Europe","Spain",321895,"2012",24634.9620884239
"Bavaria","56 Cruiser","54","Europe","Spain",303674,"2012",24634.9620884239
"Bavaria","56 Cruiser","54","Europe","Spain",279380,"2012",24634.9620884239
"Beneteau","Oceanis 41","40","Europe","France",145801,"2012",36182.1511275816
"Beneteau","Oceanis 41","40","USA","New York",199500,"2012",54213.4595516389
"Beneteau","Oceanis 41","40","Europe","Spain",163863,"2012",24634.9620884239
"Beneteau","Oceanis 45","45","Europe","France",194325,"2012",36182.1511275816
"Beneteau","Oceanis 45","45","Europe","Greece",182204,"2012",18123.6710971914
"Beneteau","Oceanis 45","45","Europe","Greece",170101,"2012",18123.6710971914
"Beneteau","Oceanis 45","45","Caribbean","Grenada",165000,"2012",7354.97360262798
"Beneteau","Oceanis 45","45","USA","Louisiana",229000,"2012",54213.4595516389
"Beneteau","Oceanis 45","45","Europe","Netherlands",241725,"2012",44242.9735261304
"Beneteau","Oceanis 45","45","Europe","Spain",217431,"2012",24634.9620884239
"Beneteau","Oceanis 45","45","Europe","Turkey",229546,"2012",9519.81508910914
"Beneteau","Oceanis 50","49","Europe","Italy",206507,"2012",31184.5584255896
"Beneteau","Oceanis 50","49","Europe","Italy",206498,"2012",31184.5584255896
"Beneteau","Oceanis 45","45","Caribbean","Saint Vincent and the Grenadines",165000,"2012",6831.7102126513
"Hanse","445","44","Europe","Croatia",145764,"2012",11720.1723170841
"Hanse","445","44","Europe","France",212572,"2012",36182.1511275816
"Hanse","445","44","Europe","Germany",241360,"2012",40069.3539560742
"Hanse","445","44","Caribbean","Grenada",145000,"2012",7354.97360262798
"Hanse","445","44","Caribbean","Sint Maarten (Dutch part)",169000,"2012",39733.5008530136
"Hanse","445","44","Europe","Spain",203845,"2012",24634.9620884239
"Hanse","445","44","Europe","Turkey",157708,"2012",9519.81508910914
"Jeanneau","Sun Odyssey 409","40","Europe","Greece",92912,"2012",18123.6710971914
"Jeanneau","Sun Odyssey 409","40","USA","New Jersey",189000,"2012",54213.4595516389
"Jeanneau","Sun Odyssey 409","40","Europe","United Kingdom",179937,"2012",42805.8425172666
"Jeanneau","Sun Odyssey 409","40","Europe","United Kingdom",179900,"2012",42805.8425172666
"Jeanneau","Sun Odyssey 439","43","USA","California",197777,"2012",54213.4595516389
"Jeanneau","Sun Odyssey 439","43","Europe","Croatia",139671,"2012",11720.1723170841
"Jeanneau","Sun Odyssey 439","43","Europe","Croatia",133009,"2012",11720.1723170841
"Jeanneau","Sun Odyssey 439","43","Europe","Germany",168820,"2012",40069.3539560742
"Jeanneau","Sun Odyssey 439","43","Europe","Greece",176131,"2012",18123.6710971914
"Jeanneau","Sun Odyssey 439","43","Europe","Greece",170034,"2012",18123.6710971914
"Jeanneau","Sun Odyssey 439","43","Europe","Greece",121453,"2012",18123.6710971914
"Jeanneau","Sun Odyssey 439","43","Europe","Italy",145764,"2012",31184.5584255896
"Jeanneau","Sun Odyssey 439","43","USA","Rhode Island",129500,"2012",54213.4595516389
"Jeanneau","Sun Odyssey 439","43","Europe","Spain",236866,"2012",24634.9620884239
"Jeanneau","Sun Odyssey 469","46","Europe","Spain",241725,"2012",24634.9620884239
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Turkey",273307,"2012",9519.81508910914
"Jeanneau","53","53","Europe","Croatia",413013,"2012",11720.1723170841
"Jeanneau","53","53","Europe","Croatia",249023,"2012",11720.1723170841
"Jeanneau","53","53","Europe","Croatia",230761,"2012",11720.1723170841
"Jeanneau","53","53","Europe","Croatia",191930,"2012",11720.1723170841
"Jeanneau","53","53","Europe","Croatia",191922,"2012",11720.1723170841
"Jeanneau","53","53","Europe","Slovenia",388718,"2012",20157.0052544663
"Jeanneau","53","53","Europe","Slovenia",388703,"2012",20157.0052544663
"Bavaria","40 Cruiser","40","Europe","Germany",132436,"2013",40135.0158319837
"Bavaria","40 Cruiser","40","Europe","Greece",133651,"2013",17796.2576680722
"Bavaria","50 Cruiser","49","Europe","Greece",179775,"2013",17796.2576680722
"Bavaria","56 Cruiser","54","Europe","Croatia",302459,"2013",11706.2249597058
"Bavaria","56 Cruiser","54","Europe","Turkey",394776,"2013",10195.8475785153
"Beneteau","Oceanis 41","40","USA","California",219500,"2013",54830.7840664164
"Beneteau","Oceanis 41","40","Europe","Croatia",132384,"2013",11706.2249597058
"Beneteau","Oceanis 41","40","USA","Florida",210000,"2013",54830.7840664164
"Beneteau","Oceanis 41","40","USA","Maryland",229000,"2013",54830.7840664164
"Beneteau","Oceanis 41","40","USA","New York",219000,"2013",54830.7840664164
"Beneteau","Oceanis 45","45","Europe","Croatia",170101,"2013",11706.2249597058
"Beneteau","Oceanis 45","45","Europe","France",291527,"2013",36203.1908693774
"Beneteau","Oceanis 45","45","USA","Massachusetts",249000,"2013",54830.7840664164
"Beneteau","Oceanis 45","45","Caribbean","Mexico",330000,"2013",9826.1323870576
"Dufour","445","44","Europe","Spain",229578,"2013",24368.9682370919
"Hanse","445","44","Europe","Croatia",157911,"2013",11706.2249597058
"Hanse","445","44","Europe","Croatia",145764,"2013",11706.2249597058
"Hanse","445","44","Europe","Greece",218402,"2013",17796.2576680722
"Hanse","445","44","Europe","Spain",229578,"2013",24368.9682370919
"Hanse","445","44","Europe","Turkey",157668,"2013",10195.8475785153
"Jeanneau","Sun Odyssey 409","40","Europe","Italy",95961,"2013",30257.6274259351
"Jeanneau","Sun Odyssey 409","40","USA","New York",184900,"2013",54830.7840664164
"Jeanneau","Sun Odyssey 409","40","Europe","Spain",132436,"2013",24368.9682370919
"Jeanneau","Sun Odyssey 409","40","Europe","Spain",103275,"2013",24368.9682370919
"Jeanneau","Sun Odyssey 439","43","Europe","Croatia",139671,"2013",11706.2249597058
"Jeanneau","Sun Odyssey 439","43","Europe","Croatia",133617,"2013",11706.2249597058
"Jeanneau","Sun Odyssey 439","43","Europe","Germany",162747,"2013",40135.0158319837
"Jeanneau","Sun Odyssey 439","43","Europe","Greece",172463,"2013",17796.2576680722
"Jeanneau","Sun Odyssey 439","43","Europe","Italy",206470,"2013",30257.6274259351
"Jeanneau","Sun Odyssey 439","43","Europe","Spain",200425,"2013",24368.9682370919
"Jeanneau","Sun Odyssey 439","43","Europe","Spain",182180,"2013",24368.9682370919
"Jeanneau","Sun Odyssey 439","43","Europe","Spain",133617,"2013",24368.9682370919
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",145764,"2013",11706.2249597058
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",144549,"2013",11706.2249597058
"Jeanneau","Sun Odyssey 469","46","Europe","Greece",204069,"2013",17796.2576680722
"Jeanneau","Sun Odyssey 469","46","Europe","Greece",194351,"2013",17796.2576680722
"Jeanneau","Sun Odyssey 469","46","Europe","Italy",230792,"2013",30257.6274259351
"Jeanneau","Sun Odyssey 469","46","Europe","Spain",262982,"2013",24368.9682370919
"Jeanneau","Sun Odyssey 469","46","Europe","Spain",217431,"2013",24368.9682370919
"Jeanneau","Sun Odyssey 469","46","Europe","Spain",188278,"2013",24368.9682370919
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Croatia",255086,"2013",11706.2249597058
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Croatia",242939,"2013",11706.2249597058
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Croatia",241725,"2013",11706.2249597058
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Croatia",201640,"2013",11706.2249597058
"Jeanneau","Sun Odyssey 50 DS","49","Europe","France",303686,"2013",36203.1908693774
"Jeanneau","53","53","Europe","Croatia",230792,"2013",11706.2249597058
"Jeanneau","53","53","Europe","Croatia",218645,"2013",11706.2249597058
"Jeanneau","53","53","Europe","Greece",236866,"2013",17796.2576680722
"Bavaria","Cruiser 46","46","Europe","Croatia",179821,"2014",11703.97887474
"Bavaria","Cruiser 46","46","Europe","Croatia",179775,"2014",11703.97887474
"Bavaria","Cruiser 46","46","Europe","Croatia",173746,"2014",11703.97887474
"Bavaria","Cruiser 46","46","Europe","Croatia",157668,"2014",11703.97887474
"Bavaria","Cruiser 46","46","Europe","Croatia",151837,"2014",11703.97887474
"Bavaria","Cruiser 46","46","Europe","Croatia",148193,"2014",11703.97887474
"Bavaria","Cruiser 46","46","Europe","Germany",198003,"2014",40851.1617304855
"Bavaria","51 Cruiser","49","Europe","Croatia",206498,"2014",11703.97887474
"Bavaria","51 Cruiser","49","Europe","Spain",303686,"2014",24783.0829468685
"Bavaria","56 Cruiser","54","Europe","Croatia",303674,"2014",11703.97887474
"Bavaria","56 Cruiser","54","Europe","Italy",364409,"2014",29979.9187217358
"Bavaria","56 Cruiser","54","Europe","Italy",236866,"2014",29979.9187217358
"Beneteau","Oceanis 41","40","USA","South Carolina",174900,"2014",55675.3868536862
"Beneteau","Oceanis 45","45","Europe","Greece",206498,"2014",18000.4184639065
"Beneteau","Oceanis 45","45","Europe","Greece",194325,"2014",18000.4184639065
"Beneteau","Oceanis 45","45","Caribbean","Grenada",259000,"2014",7939.50206647381
"Beneteau","Oceanis 45","45","Europe","Italy",241725,"2014",29979.9187217358
"Beneteau","Oceanis 45","45","Europe","Italy",218645,"2014",29979.9187217358
"Beneteau","Oceanis 45","45","Europe","Italy",194166,"2014",29979.9187217358
"Beneteau","Oceanis 45","45","USA","New York",295000,"2014",55675.3868536862
"Beneteau","Oceanis 45","45","Europe","Turkey",194351,"2014",10556.1170411504
"Beneteau","Oceanis 50","49","Caribbean","Grenada",230000,"2014",7939.50206647381
"Hanse","445","44","Europe","Croatia",156696,"2014",11703.97887474
"Hanse","445","44","Europe","Croatia",146735,"2014",11703.97887474
"Hanse","445","44","Europe","Croatia",140905,"2014",11703.97887474
"Jeanneau","Sun Odyssey 409","40","Europe","Croatia",112359,"2014",11703.97887474
"Jeanneau","Sun Odyssey 409","40","USA","New York",195124,"2014",55675.3868536862
"Jeanneau","Sun Odyssey 439","43","Europe","France",205041,"2014",36378.6186614699
"Jeanneau","Sun Odyssey 439","43","Europe","Greece",230792,"2014",18000.4184639065
"Jeanneau","Sun Odyssey 439","43","Europe","Greece",145764,"2014",18000.4184639065
"Jeanneau","Sun Odyssey 439","43","USA","Michigan",275000,"2014",55675.3868536862
"Jeanneau","Sun Odyssey 439","43","Europe","Spain",157889,"2014",24783.0829468685
"Jeanneau","Sun Odyssey 439","43","USA","Wisconsin",279900,"2014",55675.3868536862
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",242818,"2014",11703.97887474
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",236744,"2014",11703.97887474
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",217431,"2014",11703.97887474
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",217127,"2014",11703.97887474
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",180382,"2014",11703.97887474
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",168843,"2014",11703.97887474
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",156696,"2014",11703.97887474
"Jeanneau","Sun Odyssey 469","46","Europe","Croatia",139690,"2014",11703.97887474
"Jeanneau","Sun Odyssey 469","46","Europe","France",182204,"2014",36378.6186614699
"Jeanneau","Sun Odyssey 469","46","Europe","Italy",224719,"2014",29979.9187217358
"Jeanneau","Sun Odyssey 469","46","Europe","United Kingdom",293110,"2014",44337.6786402733
"Jeanneau","53","53","Europe","Cyprus",334055,"2014",22513.87890625
"Bavaria","Cruiser 46","46","Europe","Croatia",280595,"2015",12098.5120254631
"Bavaria","Cruiser 46","46","Europe","Croatia",229578,"2015",12098.5120254631
"Bavaria","Cruiser 46","46","Europe","Croatia",173138,"2015",12098.5120254631
"Bavaria","Cruiser 46","46","Europe","Germany",210142,"2015",41103.2564363768
"Bavaria","Cruiser 46","46","Europe","Greece",206498,"2015",18083.8779056547
"Bavaria","Cruiser 46","46","Europe","Greece",182204,"2015",18083.8779056547
"Bavaria","Cruiser 46","46","Caribbean","Mexico",250000,"2015",10098.1731805195
"Bavaria","Cruiser 46","46","Europe","Spain",249013,"2015",25754.36102944
"Bavaria","Cruiser 46","46","Europe","Spain",212626,"2015",25754.36102944
"Bavaria","Cruiser 46","46","Europe","Spain",169936,"2015",25754.36102944
"Bavaria","51 Cruiser","49","Europe","Croatia",188278,"2015",12098.5120254631
"Bavaria","51 Cruiser","49","Europe","Croatia",163984,"2015",12098.5120254631
"Bavaria","51 Cruiser","49","Europe","Germany",276951,"2015",41103.2564363768
"Bavaria","51 Cruiser","49","Europe","Greece",297601,"2015",18083.8779056547
"Bavaria","51 Cruiser","49","Europe","Greece",255086,"2015",18083.8779056547
"Bavaria","51 Cruiser","49","Europe","Greece",188285,"2015",18083.8779056547
"Bavaria","51 Cruiser","49","Europe","Greece",180747,"2015",18083.8779056547
"Bavaria","51 Cruiser","49","Europe","Greece",170057,"2015",18083.8779056547
"Bavaria","51 Cruiser","49","Europe","Italy",236866,"2015",30242.3861352184
"Bavaria","51 Cruiser","49","Europe","Italy",206498,"2015",30242.3861352184
"Bavaria","51 Cruiser","49","Europe","Italy",182204,"2015",30242.3861352184
"Bavaria","56 Cruiser","54","Europe","Croatia",308533,"2015",12098.5120254631
"Bavaria","56 Cruiser","54","Europe","Croatia",278165,"2015",12098.5120254631
"Bavaria","56 Cruiser","54","Europe","France",285454,"2015",36652.9223052178
"Bavaria","56 Cruiser","54","Europe","Greece",302459,"2015",18083.8779056547
"Bavaria","56 Cruiser","54","Europe","Greece",285454,"2015",18083.8779056547
"Bavaria","56 Cruiser","54","Europe","Italy",364409,"2015",30242.3861352184
"Bavaria","56 Cruiser","54","Europe","Italy",285454,"2015",30242.3861352184
"Bavaria","56 Cruiser","54","Europe","Spain",334042,"2015",25754.36102944
"Beneteau","Oceanis 41","40","USA","California",244900,"2015",56762.7294515989
"Beneteau","Oceanis 41","40","Europe","Croatia",205284,"2015",12098.5120254631
"Beneteau","Oceanis 41","40","USA","Maryland",230000,"2015",56762.7294515989
"Beneteau","Oceanis 41","40","USA","New Jersey",239900,"2015",56762.7294515989
"Beneteau","Oceanis 41","40","Europe","Spain",267233,"2015",25754.36102944
"Beneteau","Oceanis 41","40","USA","Virginia",219000,"2015",56762.7294515989
"Beneteau","Oceanis 45","45","USA","California",309900,"2015",56762.7294515989
"Beneteau","Oceanis 45","45","Caribbean","Antigua and Barbuda",275000,"2015",15985.5411386971
"Hanse","455","44","Europe","Croatia",166413,"2015",12098.5120254631
"Hanse","455","44","Europe","Croatia",174892,"2015",12098.5120254631
"Hanse","455","44","Europe","Croatia",163962,"2015",12098.5120254631
"Hanse","455","44","Europe","Cyprus",278735,"2015",23408.44140625
"Jeanneau","Sun Odyssey 409","40","Europe","Croatia",145801,"2015",12098.5120254631
"Jeanneau","Sun Odyssey 409","40","Europe","Croatia",145156,"2015",12098.5120254631
"Jeanneau","Sun Odyssey 409","40","Europe","Croatia",139671,"2015",12098.5120254631
"Jeanneau","Sun Odyssey 409","40","Europe","Greece",163984,"2015",18083.8779056547
"Jeanneau","Sun Odyssey 409","40","Caribbean","Saint Lucia",135000,"2015",10290.3715682224
"Jeanneau","Sun Odyssey 409","40","Europe","Spain",144549,"2015",25754.36102944
"Jeanneau","Sun Odyssey 409","40","Europe","Spain",139726,"2015",25754.36102944
"Jeanneau","Sun Odyssey 409","40","Europe","United Kingdom",210526,"2015",44964.3911437292
"Jeanneau","Sun Odyssey 439","43","Europe","France",217401,"2015",36652.9223052178
"Jeanneau","Sun Odyssey 469","46","Europe","Greece",212572,"2015",18083.8779056547
"Jeanneau","Sun Odyssey 469","46","Europe","Spain",210142,"2015",25754.36102944
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Spain",239817,"2015",25754.36102944
"Jeanneau","53","53","Europe","Italy",370482,"2015",30242.3861352184
"Jeanneau","53","53","Europe","Italy",249023,"2015",30242.3861352184
"Jeanneau","Sun Odyssey 469","46","Caribbean","Antigua and Barbuda",182271,"2015",15985.5411386971
"Jeanneau","Sun Odyssey 469","46","Caribbean","Sint Maarten (Dutch part)",295000,"2015",36519.9925867513
"Bavaria","Cruiser 46","46","Europe","Croatia",212626,"2016",12617.3060421415
"Bavaria","Cruiser 46","46","Europe","Greece",155660,"2016",18070.7807322854
"Bavaria","Cruiser 46","46","Europe","Italy",210142,"2016",30685.645898943
"Bavaria","51 Cruiser","49","Europe","Croatia",242939,"2016",12617.3060421415
"Bavaria","51 Cruiser","49","Europe","Germany",298815,"2016",41682.0322433511
"Bavaria","51 Cruiser","49","Europe","Italy",224719,"2016",30685.645898943
"Bavaria","51 Cruiser","49","Europe","Spain",255086,"2016",26514.3248119679
"Beneteau","Oceanis 45","45","Europe","Croatia",255052,"2016",12617.3060421415
"Beneteau","Oceanis 45","45","Europe","Greece",206308,"2016",18070.7807322854
"Hanse","455","44","Europe","Italy",340115,"2016",30685.645898943
"Hanse","455","44","Europe","Italy",297601,"2016",30685.645898943
"Jeanneau","Sun Odyssey 54 DS","55","Caribbean","Puerto Rico",629000,"2016",29961.7528224649
"Jeanneau","Sun Odyssey 54 DS","55","USA","Rhode Island",6e+05,"2016",57292.5387829091
"Jeanneau","Sun Odyssey 54 DS","55","USA","Washington",599999,"2016",57292.5387829091
"Bavaria","Cruiser 46","46","Europe","Croatia",210142,"2017",13203.8192437954
"Bavaria","Cruiser 46","46","Europe","Croatia",200425,"2017",13203.8192437954
"Bavaria","Cruiser 46","46","Europe","Germany",202101,"2017",42639.5544087286
"Bavaria","Cruiser 46","46","Europe","Greece",211965,"2017",18304.3076770645
"Bavaria","Cruiser 46","46","Europe","Greece",211357,"2017",18304.3076770645
"Bavaria","Cruiser 46","46","Europe","Greece",200425,"2017",18304.3076770645
"Bavaria","Cruiser 46","46","Europe","Greece",161596,"2017",18304.3076770645
"Bavaria","51 Cruiser","49","Europe","Croatia",350744,"2017",13203.8192437954
"Bavaria","51 Cruiser","49","Europe","Croatia",342393,"2017",13203.8192437954
"Bavaria","51 Cruiser","49","Europe","Croatia",255086,"2017",13203.8192437954
"Bavaria","51 Cruiser","49","Europe","Italy",236866,"2017",31244.2270989224
"Beneteau","Oceanis 45","45","Europe","Croatia",285526,"2017",13203.8192437954
"Beneteau","Oceanis 45","45","Europe","Croatia",241786,"2017",13203.8192437954
"Beneteau","Oceanis 45","45","Europe","Italy",278165,"2017",31244.2270989224
"Beneteau","Oceanis 45","45","Europe","Portugal",193137,"2017",20441.4858041084
"Beneteau","Oceanis 45","45","Europe","Spain",182251,"2017",27239.3524364815
"Beneteau","Oceanis 45","45","USA","Washington",349000,"2017",58207.578310388
"Hanse","455","44","Europe","Croatia",317296,"2017",13203.8192437954
"Hanse","455","44","Europe","Croatia",300637,"2017",13203.8192437954
"Hanse","455","44","Europe","Croatia",265982,"2017",13203.8192437954
"Hanse","455","44","Europe","Croatia",253837,"2017",13203.8192437954
"Hanse","455","44","Europe","Croatia",245335,"2017",13203.8192437954
"Hanse","455","44","Europe","Croatia",245335,"2017",13203.8192437954
"Hanse","455","44","Europe","Croatia",218616,"2017",13203.8192437954
"Hanse","455","44","Europe","Croatia",217401,"2017",13203.8192437954
"Hanse","455","44","Europe","Croatia",200484,"2017",13203.8192437954
"Hanse","455","44","Europe","Ireland",338900,"2017",67652.0199199883
"Hanse","455","44","USA","Maryland",329500,"2017",58207.578310388
"Hanse","455","44","Europe","Spain",321895,"2017",27239.3524364815
"Hanse","455","44","Europe","Spain",297560,"2017",27239.3524364815
"Hanse","455","44","Europe","Turkey",291487,"2017",11953.6664174026
"Jeanneau","Sun Odyssey 54 DS","55","USA","Maryland",579000,"2017",58207.578310388
"Jeanneau","Sun Odyssey 54 DS","55","Europe","Spain",501081,"2017",27239.3524364815
"Jeanneau","Sun Odyssey 54 DS","55","Europe","United Kingdom",599687,"2017",46373.6385314155
"Jeanneau","Sun Odyssey 54 DS","55","Europe","United Kingdom",512942,"2017",46373.6385314155
"Bavaria","Cruiser 46","46","Europe","Croatia",212572,"2018",13698.0547960571
"Bavaria","Cruiser 46","46","Europe","Greece",218701,"2018",18647.4957207515
"Bavaria","Cruiser 46","46","Europe","Italy",274278,"2018",31593.4802621599
"Bavaria","Cruiser 46","46","Europe","Italy",205284,"2018",31593.4802621599
"Bavaria","51 Cruiser","49","Europe","Italy",230792,"2018",31593.4802621599
"Beneteau","Oceanis 41","40","Caribbean","Bahamas",169999,"2018",30412.1328178751
"Beneteau","Oceanis 41","40","Caribbean","Bahamas",129999,"2018",30412.1328178751
"Beneteau","Oceanis 45","45","Europe","Italy",255052,"2018",31593.4802621599
"Beneteau","Oceanis 45","45","USA","Michigan",388000,"2018",59607.3936602496
"Hanse","455","44","Europe","Croatia",241725,"2018",13698.0547960571
"Hanse","455","44","Europe","Germany",264804,"2018",42928.7412368012
"Hanse","455","44","Europe","Spain",291487,"2018",27739.8647682529
"Jeanneau","Sun Odyssey 54 DS","55","Europe","France",649863,"2018",38259.6977698474
"Jeanneau","Sun Odyssey 54 DS","55","USA","Maryland",575000,"2018",59607.3936602496
"Jeanneau","Sun Odyssey 54 DS","55","Europe","Spain",594010,"2018",27739.8647682529
"Jeanneau","Sun Odyssey 54 DS","55","Europe","Spain",593926,"2018",27739.8647682529
"Bavaria","Cruiser 46","46","Europe","Germany",253872,"2019",43292.6838917385
"Bavaria","Cruiser 46","46","Europe","Germany",223504,"2019",43292.6838917385
"Bavaria","51 Cruiser","49","Europe","Germany",321895,"2019",43292.6838917385
"Beneteau","Oceanis 45","45","USA","California",459000,"2019",60698.0112990179
"Jeanneau","Sun Odyssey 409","40","Europe","Croatia",236926,"2019",14242.4556699034
